------ Microcontroller Engine Governor - Version: 1.14 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.030000   Ki: 0.000000   Kd: 12.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         800     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d, RPM Change
30210,3605.77,0,0,0,0,6.95
30260,3596.26,0,0,0,0,33.06
30310,3623.19,0,0,0,0,-32.09
30360,3568.88,0,0,0,0,28.24
30410,3616.20,0,0,0,0,-25.11
30460,3569.73,0,0,0,0,30.85
30510,3621.44,0,0,0,0,-34.64
30560,3604.90,0,0,0,0,26.18
30610,3617.07,0,0,0,0,-1.74
30660,3617.07,0,0,0,0,23.70
30710,3598.85,0,0,0,0,25.22
30760,3575.69,0,0,0,0,25.76
30810,3619.69,0,0,0,0,-40.59
30860,3587.66,0,0,0,0,22.45
30910,3610.98,0,0,0,0,-42.95
30960,3585.09,0,0,0,0,25.02
31010,3591.09,0,0,0,0,-12.00
31060,3567.18,0,-1,0,0,68.30
31110,3600.58,0,0,0,0,-32.55
31160,3598.85,0,0,0,0,13.00
31210,3617.94,0,0,0,0,-10.44
31260,3608.37,0,0,0,0,20.95
31310,3594.54,0,0,0,0,15.57
31360,3591.09,0,0,0,0,31.22
31410,3624.94,0,0,0,0,-37.28
31460,3583.37,0,0,0,0,17.20
31510,3594.54,0,0,0,0,-4.30
31560,3578.24,0,0,0,0,31.00
31610,3579.95,0,0,0,0,-49.71
31660,3564.64,0,1,0,0,22.16
31710,3586.80,0,0,0,0,-19.62
31760,3568.03,0,0,0,0,31.68
31810,3604.04,0,1,0,0,-38.55
31860,3590.23,0,0,0,0,20.74
31910,3604.90,0,0,0,0,-30.92
31960,3596.26,0,0,0,0,26.93
32010,3626.69,0,0,0,0,-22.66
32060,3621.44,0,0,0,0,24.65
32110,3654.97,0,-1,0,0,-43.12
32160,3629.32,0,0,0,0,39.05
32210,3654.97,0,-1,0,0,-23.01
32260,3589.38,0,0,0,0,28.57
32310,3617.07,0,0,0,0,-9.57
32360,3606.64,0,0,0,0,22.69
32410,3624.06,0,0,0,0,-35.55
32460,3610.11,0,0,0,0,29.78
32510,3631.08,0,0,0,0,-14.01
