------ Microcontroller Engine Govehange
------ Microcontroller Engine Governor - Version: 1.14 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.030000   Ki: 0.000000   Kd: 12.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         800     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d, RPM Change
28208,3636.36,0,-1,0,0,32.91
28258,3709.20,0,-3,0,0,-175.63
28308,3611.85,0,0,0,0,21.87
28358,3578.24,0,0,0,0,26.66
28408,3565.49,0,1,0,0,13.61
28459,3576.54,0,0,0,0,-14.44
28509,3521.95,0,2,0,0,37.61
28559,3525.26,0,2,0,0,-16.49
28609,3512.88,1,2,0,0,31.54
28659,3501.40,0,2,0,0,66.63
28709,3629.32,0,0,0,0,101.09
28759,3567.18,0,0,0,0,116.51
28809,3582.52,0,0,0,0,-9.39
28859,3585.94,0,0,0,0,18.96
28909,3631.08,0,0,0,0,-39.99
28959,3628.45,0,0,0,0,27.41
29009,3660.32,0,-1,0,0,-23.08
29059,3654.97,0,-1,0,0,86.61
29109,3668.38,0,-2,0,0,37.16
29159,3649.63,0,-1,0,0,1.78
29209,3638.13,0,-1,0,0,6.19
29259,3668.38,0,-2,0,0,-21.41
29309,3645.20,0,-1,0,0,24.08
29359,3649.63,0,-1,0,0,-12.39
29409,3612.72,0,0,0,0,33.37
29459,3607.50,0,0,0,0,-32.67
29509,3565.49,0,1,0,0,18.74
29559,3569.73,0,0,0,0,-4.24
29609,3565.49,0,1,0,0,20.46
29659,3536.90,0,1,0,0,36.23
29709,3639.01,0,-1,0,0,91.41
29759,3558.72,0,1,0,0,134.04
29809,3551.98,0,1,0,0,101.21
29859,3539.41,0,1,0,0,19.31
29910,3595.40,0,0,0,0,-29.91
29960,3585.09,0,0,0,0,16.35
30010,3640.78,0,-1,0,0,-53.12
30060,3621.44,0,0,0,0,22.88
30110,3617.94,0,0,0,0,4.37
30160,3620.56,0,0,0,0,18.45
30210,3673.77,0,-2,0,0,-2.70
30260,3664.79,0,-1,0,0,8.98
30311,3651.41,0,-1,0,0,25.96
30361,3646.09,0,-1,0,0,-26.40
30411,3617.07,0,0,0,0,19.29
30461,3591.95,0,0,0,0,31.23
30511,3568.88,0,0,0,0,29.97
30561,3574.83,0,0,0,0,-35.43
30611,3579.95,0,0,0,0,-31.34
30661,3769.79,0,-5,0,0,-41.23
30711,3728.56,0,-3,0,0,-2.78
30761,3592.81,0,0,0,0,276.16
30811,3661.22,0,-1,0,0,310.19
30862,3670.17,-1,-2,0,0,-35.57
30912,3654.97,0,-1,0,0,27.82
30962,3645.20,0,-1,0,0,-41.16
31012,3622.31,0,0,0,0,23.77
31062,3670.17,0,-2,0,0,-36.45
31112,3639.89,0,-1,0,0,22.22
31162,3610.98,0,0,0,0,-22.46
31212,3588.52,0,0,0,0,28.56
31262,3573.98,0,0,0,0,5.97
31312,3550.30,0,1,0,0,26.24
31362,3596.26,0,0,0,0,-29.93
31412,3540.24,0,1,0,0,25.25
31462,3521.95,0,2,0,0,14.95
31512,3615.33,0,0,0,0,127.19
31562,3555.34,0,1,0,0,148.36
31612,3599.71,0,0,0,0,-4.31
31662,3588.52,0,0,0,0,24.20
31712,3645.20,0,-1,0,0,-36.83
31762,3614.46,0,0,0,0,33.40
31812,3651.41,0,-1,0,0,-24.72
31862,3601.44,0,-1,0,0,50.86
31912,3653.19,0,-1,0,0,42.30
31962,3649.63,0,-1,0,0,209.38
32012,3632.84,0,0,0,0,169.44
32062,3624.94,0,0,0,0,276.23
32112,3608.37,0,0,0,0,225.00
32162,3638.13,0,-1,0,0,-36.69
32212,3610.11,0,0,0,0,35.98
32262,3665.69,0,-1,0,0,-44.25
32312,3646.97,0,-1,0,0,25.00
32362,3674.67,0,-2,0,0,-25.92
32412,3640.78,0,-1,0,0,19.55
32462,3659.43,0,-1,0,0,-23.07
32512,3640.78,0,-1,0,0,21.33
