----g, PID p, PID i, PID d, RPM Change
------ Microcontroller Engine Governor - Version: 1.16 ------
-------------------------------------------------------------
PID Gains:        Kp: 0.020000   Ki: 0.005000   Kd: 8.000000
-------------------------------------------------------------
Set RPM:             3600    |  Min RPM:                300
                             |
RPM Precision        2       |  PID I Precision:         202
                             |
Start Steps:         850     |  Max Steps:               1200
                             |
RPM Calc Interval:   1       |  Num Magnets:             1
                             |
LCD Update Interval: 400     |  Serial Update Interval:  50
-------------------------------------------------------------

Time,RPM,Steps Remaining, PID p, PID i, PID d, RPM Change
25354,3577.39,0,0,0,0,23.19
25404,3643.43,0,0,0,0,-37.66
25454,3614.46,0,0,0,0,18.38
25504,3672.87,0,-1,0,0,-49.68
25554,3657.64,0,-1,0,0,25.14
25604,3697.31,0,-1,0,0,-26.24
25654,3677.37,0,-1,0,0,19.03
25704,3875.97,-4,-5,0,0,-316.41
25754,3718.39,0,-2,0,0,-34.70
25804,3638.13,0,0,0,0,29.35
25854,3605.77,0,0,0,0,13.92
25904,3553.66,0,0,0,0,38.29
25954,3547.78,0,1,0,0,-36.54
26004,3501.40,0,1,0,0,13.95
26054,3494.06,0,2,0,0,239.14
26104,3461.80,0,2,0,0,13.64
26155,3461.01,0,2,0,0,23.31
26205,3514.53,0,1,0,0,-30.21
26255,3519.47,0,1,0,0,24.11
26305,3575.69,0,0,0,0,-52.08
26355,3571.43,0,0,0,0,19.67
26405,3591.09,0,0,0,0,-28.15
26455,3586.80,0,0,0,0,23.31
26505,3643.43,0,0,0,0,-37.66
26555,3613.59,0,0,0,0,20.13
26605,3654.08,0,-1,0,0,-25.63
26655,3648.75,0,0,0,0,14.26
26705,3687.32,0,-1,0,0,-26.99
26755,3672.87,0,-1,0,0,33.58
26805,3697.31,0,-1,0,0,-29.83
26855,3692.76,0,-1,0,0,13.69
26905,3728.56,0,-2,0,0,-35.80
26955,3677.37,0,-1,0,0,14.48
27005,3697.31,0,-1,0,0,-16.33
27055,3559.56,0,0,0,0,423.44
27105,3667.48,0,-1,0,0,23.46
27155,3624.94,0,0,0,0,22.92
27205,3552.82,0,0,0,0,20.31
27255,3536.07,0,1,0,0,24.34
27305,3528.58,0,1,0,0,-18.17
27355,3507.95,0,1,0,0,191.19
27405,3484.32,0,2,0,0,17.08
27455,3478.66,0,2,0,0,17.84
27505,3465.80,0,2,0,0,18.52
27555,3434.85,0,3,0,0,21.37
27606,3496.50,0,2,0,0,-43.46
27656,3469.81,0,2,0,0,27.51
27706,3523.61,0,1,0,0,-38.48
27756,3483.51,1,2,0,0,22.80
27806,3555.34,0,0,0,0,-44.93
27856,3583.37,0,0,0,0,-52.30
27906,3575.69,0,0,0,0,258.67
27956,3631.96,0,0,0,0,-17.50
28006,3624.94,0,0,0,0,88.85
28056,3660.32,0,-1,0,0,178.94
28106,3854.06,-4,-5,0,0,-296.19
28156,3638.13,0,0,0,0,34.74
28206,3717.47,0,-2,0,0,-50.89
28256,3691.85,0,-1,0,0,15.51
28306,3715.63,0,-2,0,0,-11.93
28356,3701.88,0,-2,0,0,35.05
28406,3688.22,0,-1,0,0,5.45
28456,3677.37,0,-1,0,0,19.03
28506,3696.40,0,-1,0,0,-13.61
28556,3682.79,0,-1,0,0,23.66
28606,3687.32,0,-1,0,0,-9.94
28656,3657.64,0,-1,0,0,39.67
28706,3559.56,0,0,0,0,46.21
28756,3571.43,0,0,0,0,24.83
28806,3537.74,0,1,0,0,-20.74
28856,3475.44,0,2,0,0,26.78
28906,3514.53,0,1,0,0,-39.09
28956,3502.22,0,1,0,0,30.52
29006,3537.74,0,1,0,0,-25.68
29056,3519.47,0,1,0,0,19.93
29106,3542.75,0,1,0,0,-21.62
29156,3528.58,0,1,0,0,18.36
29206,3557.03,0,0,0,0,-21.80
29256,3575.69,0,0,0,0,-43.78
29306,3681.88,0,-1,0,0,33.75
29356,3619.69,0,0,0,0,146.31
29406,3615.33,0,0,0,0,15.75
29456,3677.37,0,-1,0,0,-6.30
29506,3825.55,-3,-4,0,0,-266.84
29556,3647.86,0,0,0,0,39.46
29606,3633.72,0,0,0,0,-28.82
29656,3629.32,0,0,0,0,23.87
29706,3663.90,0,-1,0,0,-36.33
29756,3647.86,0,0,0,0,34.93
29806,3624.06,0,0,0,0,23.80
29856,3586.80,0,0,0,0,32.89
29906,3617.07,0,0,0,0,-22.54
